,first_file,second_file,similiar,P_value
7514,www.shopbot.com.au_www.priceme.co.nz.csv,www.camerafarm.com.au_www.ilgs.net.csv,1,0.1188118811881188
7528,www.shopbot.com.au_www.priceme.co.nz.csv,www.priceme.co.nz_cammarkt.com.csv,1,0.0594059405940594
7707,www.garricks.com.au_www.wexphotographic.com.csv,www.garricks.com.au_www.henrys.com.csv,1,0.4158415841584158
7830,www.camerafarm.com.au_www.gosale.com.csv,www.ebay.com_www.priceme.co.nz.csv,1,0.1188118811881188
7879,www.camerafarm.com.au_www.gosale.com.csv,www.camerafarm.com.au_www.garricks.com.au.csv,1,0.10891089108910891
7890,www.camerafarm.com.au_www.gosale.com.csv,www.garricks.com.au_www.gosale.com.csv,1,0.06930693069306931
7964,www.camerafarm.com.au_www.gosale.com.csv,www.buzzillions.com_www.camerafarm.com.au.csv,1,0.21782178217821782
7975,www.ebay.com_www.shopbot.com.au.csv,www.ebay.com_www.priceme.co.nz.csv,1,0.7821782178217822
7976,www.ebay.com_www.shopbot.com.au.csv,buy.net_www.ebay.com.csv,1,0.22772277227722773
8019,www.ebay.com_www.shopbot.com.au.csv,www.shopbot.com.au_www.pcconnection.com.csv,1,0.0594059405940594
8029,www.ebay.com_www.shopbot.com.au.csv,www.camerafarm.com.au_www.gosale.com.csv,1,0.07920792079207921
8035,www.ebay.com_www.shopbot.com.au.csv,www.garricks.com.au_www.gosale.com.csv,1,0.5247524752475248
8206,www.buzzillions.com_www.priceme.co.nz.csv,www.buzzillions.com_www.shopbot.com.au.csv,1,0.3564356435643564
8557,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,www.eglobalcentral.co.uk_www.priceme.co.nz.csv,1,0.19801980198019803
8558,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,www.camerafarm.com.au_www.henrys.com.csv,1,0.297029702970297
8573,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,www.camerafarm.com.au_www.mypriceindia.com.csv,1,0.7128712871287128
8588,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,www.shopbot.com.au_cammarkt.com.csv,1,0.16831683168316833
8600,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,buy.net_www.camerafarm.com.au.csv,1,0.1188118811881188
8601,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,www.camerafarm.com.au_www.price-hunt.com.csv,1,0.0891089108910891
8619,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,www.shopbot.com.au_www.eglobalcentral.co.uk.csv,1,0.1485148514851485
8679,www.camerafarm.com.au_www.eglobalcentral.co.uk.csv,www.camerafarm.com.au_www.shopbot.com.au.csv,1,0.5445544554455446
